Asset ID,Parent Name,Parent LEI,Parent Reg Number,Parent Reg Jurisdiction,Subsidiary Name,Subsidiary LEI,Subsidiary Reg Number,Subsidiary Reg Jurisdiction,Subsidiary Industry,Asset Name,Premise Type,Asset Criticality,Address,Country,Country Code,Latitude,Longitude,Probability
235_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,Siemens Energy Global GmbH & Co. KG,529900F0AEX3776C0J76,111200,DE,Utilities,Siemens Energy Global GmbH & Co. KG Vertriebs- und Servicestützpunkt,INDUSTRIAL,,"Hohenpfortenweg 7, 49808 Lingen (Ems), Germany",Germany,DEU,52.5548265,7.3219051,medium
236_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,Siemens Energy Global GmbH & Co. KG,529900F0AEX3776C0J76,111200,DE,Utilities,Siemens Energy Global GmbH & Co. KG,OFFICE,,"Rheinstraße 100, 45478 Mülheim an der Ruhr, Germany",Germany,DEU,51.4380206,6.8487204,high
237_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,Siemens Energy Global GmbH & Co. KG,529900F0AEX3776C0J76,111200,DE,Utilities,Siemens Energy Global GmbH & Co. KG Saarbrücken,INDUSTRIAL,,"Innovationsring 9, 66115 Saarbrücken, Germany",Germany,DEU,49.2461485,6.9338612,high
238_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,Siemens Energy Global GmbH & Co. KG,529900F0AEX3776C0J76,111200,DE,Utilities,Siemens Energy Global GmbH & Co. KG,OFFICE,,"Lindenpl. 2, 20099 Hamburg, Germany",Germany,DEU,53.5531075,10.0196022,high
239_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,Siemens Energy Global GmbH & Co. KG,529900F0AEX3776C0J76,111200,DE,Utilities,Siemens Energy Global GmbH & Co. KG,HIGH_ST,,"Zum Röthepfuhl 1a, 14974 Ludwigsfelde, Germany",Germany,DEU,52.2994649,13.2798714,high
240_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY INDIA LIMITED,335800AEZO3CVXCSA716,U28110MH2024PLC418770,IN,Energy,Siemens Energy India Limited (Leh Office),OFFICE,,"4HWJ+9MR, near sbi atm, opp. EJM Degree college, Housing colony, Leh, 194101",India,IND,34.1465342,77.5820636,high
241_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY INDIA LIMITED,335800AEZO3CVXCSA716,U28110MH2024PLC418770,IN,Energy,Siemens Energy India Ltd (SPEL),OFFICE,,"20, Delhi - Jaipur Expy, Sector 18, Gurugram, Sarhol, Haryana 122008, India",India,IND,28.4859427,77.0749702,high
242_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY INDIA LIMITED,335800AEZO3CVXCSA716,U28110MH2024PLC418770,IN,Energy,Siemens,INDUSTRIAL,,"Railway Station, opp. Makar Pura, Maneja, Vadodara, Gujarat 390013, India",India,IND,22.235579,73.178035,high
243_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY L.L.C.,5299009RS6MT2WAZJT04,LICENSE NO. CN-1038775,AE,Energy,Masdar City- Siemens Building,OFFICE,,"Unit No B-05, Masdar City PO Box 47015,  Abu Dhabi, UAE",United Arab Emirates,ARE,24.4266734,54.614979,high
244_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY L.L.C.,5299009RS6MT2WAZJT04,LICENSE NO. CN-1038775,AE,Energy,Siemens Industrial LLC,OFFICE,,"Level 3, Building Parcel A 4 Al Wasl, Mobility District , EXPO City Dubai P. O. Box : 116338, Dubai, UAE",United Arab Emirates,ARE,25.1327976,55.1987127,high
245_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Italy,OFFICE,,"Via Vipiteno 4 20128, Milan (MI)",Italy,ITA,45.5112134,9.2359923,high
246_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Oy,OFFICE,,Lietuvos filialas J. Jasinskio 16c LT-03163 Vilnius Lithuania,Lithuania,LTU,54.6861543,25.2605765,high
247_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Poland,ENERGY,,Zupnicza 11 03-821 Warsaw,Poland,POL,52.251333,21.059809,high
248_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,OFFICE,,"Unipessoal Lda Rua Irmãos Siemens, n.1 2720-093 Amadora Portugal",Portugal,PRT,38.7372405,-9.2291159,high
249_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy d.o.o. Belgrade,OFFICE,,"Street and house number: Tadije Sondermajera 11 (Airport City), 8th floor  Postal code: 11070",Serbia,SRB,44.8139152,20.395692,high
250_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,"Siemens Energy, s.r.o.",OFFICE,,Lamačská cesta 3/A   841 04 Bratislava,Slovakia,SVK,48.1701278,17.0732999,high
251_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Spain,ENERGY,,"Ronda de Europa, 5 28760 Tres Cantos, Madrid",Spain,ESP,40.5989876,-3.7179328,high
252_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Sweden,OFFICE,,Slottsvägen 2-6 612 83 Finspång,Sweden,SWE,58.7105359,15.7772395,high
253_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Bangladesh Ltd.,OFFICE,,"Laila Tower, 8 Bir Uttam Mir Shawkat Sarak, Dhaka 1212, Bangladesh",Bangladesh,BGD,23.7771817,90.4160895,high
254_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,"Siemens Energy, CAP Works",OFFICE,,"Shields Road Newcastle, NE6 2YL",United Kingdom,GBR,54.982681,-1.5664241,high
255_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Abu Dhabi,OFFICE,,"Siemens Energy Building Unit No B-05, Masdar City PO Box 47015, Abu Dhabi, UAE",United Arab Emirates,ARE,24.4342447,54.6169505,high
256_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,OFFICE,,"Expo City Dubai Building 13, Sidr Quarter A, Sustainability District PO Box 2154 Dubai, UAE",United Arab Emirates,ARE,24.9603149,55.1537607,high
257_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Kuwait,OFFICE,,"Ardiya Industrial. Block 2, Main street Plot 84 PO Box 13050 Farwaniya",Kuwait,KWT,29.2947115,47.9094547,high
258_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Saudi Arabia,MANUFACTURING,,Dammam 2nd Industrial City Street # 152 Building 6685 Dammam 34331,Saudi Arabia,SAU,26.2726303,49.9495068,high
259_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy LLC,OFFICE,,"PC 130, Al Athaiba PO Box 1206 Sultanate of Oman",Oman,OMN,23.5864956,58.3674118,high
260_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Qatar,OFFICE,,Jaidah Square. Al Matar Street. PO Box 21757 Doha,Qatar,QAT,25.2854473,51.5310398,high
261_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy S.A. Argentina ,OFFICE,,"Blas Parera 3553 B1636CSE Olivos, Provincia de Buenos Aires",Argentina,ARG,-34.514768,-58.5180785,high
262_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Brasil,OFFICE,,"Building 12 - Av. Eng. João Fernandes Gimenes Molina, 1745 - 2nd floor - Industrial District Jundiaí - SP, 13213-080",Brazil,BRA,-23.1474412,-46.9387636,high
263_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy SpA Chile,OFFICE,,"Vista 360 Building - 5th Floor Alonso De Cordoba Avenue N. 4.580 Las Condes, Santiago",Chile,CHL,-33.4045055,-70.5837807,high
264_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Subsea Ltd,INDUSTRIAL,,"Abbotswell Rd, West Tullos Industrial Estate, Aberdeen AB12 3AD, UK",United Kingdom,GBR,57.1269846,-2.0948014,high
265_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy S.A.S Colombia,OFFICE,,Tenjo Cundinamarca en la autopista Medellín Km. 8.5 Costado Sur,Colombia,COL,6.2476376,-75.5658153,high
266_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Torre Antara II,OFFICE,,"Blvd. Miguel de Cervantes Saavedra # 224 piso 8 Col. Granada C.P. 11520, Miguel Hidalgo. Ciudad de México",Mexico,MEX,19.4394373,-99.2019105,high
267_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy S.A.C. Perú,OFFICE,,Avenida Domingo Orué 971 Lima 15047,Peru,PER,-12.1057408,-77.0203724,high
268_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Uruguay S.A. Uruguay,OFFICE,,Ciudad de Guayaquil 1306 11400 Montevideo,Uruguay,URY,-34.8964527,-56.0768163,high
269_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Canada,OFFICE,,"1577 North Service Rd E, Oakville, ON L6H 1A7, Canada",Canada,CAN,43.4879334,-79.6749826,high
270_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,OFFICE,,"4400 N Alafaya Trail, Orlando, FL 32826, United States",United States,USA,28.6034939,-81.2110778,high
271_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Cheongju Site office,OFFICE,,"35-5 Oebuk-dong, Heungdeok-gu, Cheongju, Chungcheongbuk-do, South Korea",South Korea,KOR,36.659035,127.4315508,medium
272_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Subsea Connectors,INDUSTRIAL,,"Kirkton Drive Pitmedden Industrial Estate, Dyce, Aberdeen AB21 0BG, UK",United Kingdom,GBR,57.2117006,-2.2007114,medium
273_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Gamesa Renewable Energy,OFFICE,,"Anderston House, 389 Argyle St, Glasgow G2 8LR, UK",United Kingdom,GBR,55.8586844,-4.264645,medium
274_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Gamesa Renewable Energy,WAREHOUSE,,"1 Brewster Square, Brucefield Industrial Estate, Livingston EH54 9BJ, UK",United Kingdom,GBR,55.866753,-3.531879,medium
275_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY INDUSTRIAL TURBOMACHINERY INDIA PRIVATE LIMITED,OFFICE,,"Plot No 78, JIL Building, Tower B, Sector 18, Gurugram, Haryana 122015, India",India,IND,28.4837342,77.0667898,medium
276_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Global GmbH & Co. KG Vertriebs- und Servicestützpunkt,INDUSTRIAL,,"Hohenpfortenweg 7, 49808 Lingen (Ems), Germany",Germany,DEU,52.5548265,7.3219051,medium
277_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Global GmbH & Co. KG,OFFICE,,"Hahnstraße 43e, 60528 Frankfurt am Main, Germany",Germany,DEU,50.0814121,8.6361022,high
278_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Global GmbH & Co. KG,MANUFACTURING,,"Overbeckstraße 44, 01139 Dresden, Germany",Germany,DEU,51.0749416,13.6894697,high
279_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,OFFICE,,"Innovation House, Temple Point, Bullerthorpe Ln, Colton, Leeds LS15 9JL, UK",United Kingdom,GBR,53.7913654,-1.4286073,high
280_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy KZN,OFFICE,,"Unit 4A Romead Business Park, Malone Rd, Maxmead, Pinetown, 3610, South Africa",South Africa,ZAF,-29.8044924,30.8396613,high
281_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,INDUSTRIAL,,"Sickingenstraße 69, 10553 Berlin, Germany",Germany,DEU,52.5317549,13.3232621,high
282_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy AS,OFFICE,,"Kanalveien 7, 5068 Bergen, Norway",Norway,NOR,60.3695487,5.341742,high
283_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,"Siemens Energy, s.r.o.",OFFICE,,"Siemensova 4, 155 00 Praha 13, Czechia",Czech Republic,CZE,50.0473086,14.3061504,high
284_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy B.V. (Hoogspanning),INDUSTRIAL,,"Siliciumweg 99, 3812 SW Amersfoort, Netherlands",Netherlands,NLD,52.1640033,5.3486921,high
285_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy AG - Nonnendamm,MANUFACTURING,,"Nonnendamm 43-57, 13627 Berlin, Germany",Germany,DEU,52.5316579,13.2793311,high
286_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens AG Energy Sector,MANUFACTURING,,"Huttenstraße 12, 10553 Berlin, Germany",Germany,DEU,52.5280681,13.3240915,high
287_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens-Energy Industrial Turbo machinery limited,MANUFACTURING,,"1 Waterside S, Lincoln LN5 7EU, UK",United Kingdom,GBR,53.2262132,-0.5358363,medium
288_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY PTY LTD,HIGH_ST,,"1st floor, Kimbiji House, 344 Ghuba Rd, Dar es Salaam 23197, Tanzania",Tanzania,TZA,-6.7680617,39.2812239,high
289_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Gamesa Renewable Energy,HIGH_ST,,"5 Willowbank Rd, Milbrook, Larne BT40 2SF, UK",United Kingdom,GBR,54.8433527,-5.8580221,medium
290_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Ltd - Port Harcourt,OFFICE,,"18481 Trans-Amadi Industrial Layout Rd, Trans Amadi, Port Harcourt 500102, Rivers, Nigeria",Nigeria,NGA,4.8204916,7.0391075,high
291_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Global GmbH & Co. KG Stuttgart,OFFICE,,"Schwieberdinger Str. 95-99, 70435 Stuttgart, Germany",Germany,DEU,48.8325585,9.1560544,medium
292_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Global GmbH & Co. KG,MANUFACTURING,,"Wolfgang-Reuter-Platz 2, 47053 Duisburg, Germany",Germany,DEU,51.4278,6.74775,high
293_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,INDUSTRIAL,,"Rheinstraße 100, 45478 Mülheim an der Ruhr, Germany",Germany,DEU,51.4380206,6.8487204,high
294_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Technopark Mülheim GmbH & Co. KG,INDUSTRIAL,,"Mellinghofer Str. 55, 45473 Mülheim an der Ruhr, Germany",Germany,DEU,51.4418385,6.8808479,medium
295_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,OFFICE,,"Zinkhüttenstraße 45, 45473 Mülheim an der Ruhr, Germany",Germany,DEU,51.4379122,6.8789363,high
296_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Global GmbH & Co. KG,MANUFACTURING,,"Philipsbornstraße 2, 30165 Hannover, Germany",Germany,DEU,52.3879587,9.7333639,high
297_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,OFFICE,,"Level 5, Tower 7, Wing A, Magarpatta Inner Circle, Cybercity, Magarpatta, Hadapsar, Pune, Maharashtra 411028, India",India,IND,18.51587,73.9241386,high
298_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Wadeville,MANUFACTURING,,"Shad Road &, Galjoen Rd, Wadeville, Germiston, 1422, South Africa",South Africa,ZAF,-26.269905,28.1915016,high
299_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS Energy,INDUSTRIAL,,"1021 Clinton Industrial Park Rd, Clinton, MS 39056, USA",United States,USA,32.3545635,-90.3457041,high
300_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,INDUSTRIAL,,"Frankenstraße 70-80, 90461 Nürnberg, Germany",Germany,DEU,49.4300639,11.0717279,high
301_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy Global GmbH & Co. KG Karlsruhe,OFFICE,,"Siemensallee 84, 76187 Karlsruhe, Germany",Germany,DEU,49.0279088,8.3510361,medium
302_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,OFFICE,,"Siemenspromenade 9, 91058 Erlangen, Germany",Germany,DEU,49.5768621,11.0050201,high
303_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy AG,MANUFACTURING,,"Katzwanger Str. 150, 90461 Nürnberg, Germany",Germany,DEU,49.4218673,11.0784797,high
304_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,MANUFACTURING,,"Hegelstraße 20, 73230 Kirchheim unter Teck, Germany",Germany,DEU,48.6508331,9.4291162,high
305_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,INDUSTRIAL,,"Am Stahl 2, 91301 Forchheim, Germany",Germany,DEU,49.7137555,11.0723667,high
306_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy,OFFICE,,"8-10 Av. de l'Arche, 92400 Courbevoie, France",France,FRA,48.8957145,2.2390164,high
307_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,Siemens Energy S.A.,OFFICE,,"Dr. Victor Pinto, Santa Cruz de la Sierra, Bolivia",Bolivia,BOL,-17.7571436,-63.1971731,high
308_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,OFFICE,,"Building C, 1 Letterman Dr building d suite d4700, San Francisco, CA 94129, USA",United States,USA,37.7988828,-122.4493335,high
309_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,HIGH_ST,,"1 Rockefeller Plaza Fl 10, New York, NY 10020, USA",United States,USA,40.7580629,-73.9788542,high
310_SIEMENS-ENERGY-AG,Siemens Energy AG,5299005CHJZ14D4FDJ62,HRB 252581,DE,SIEMENS ENERGY LIMITED,529900Z35GI05WN6W259,659600,IE,Utilities,SIEMENS ENERGY LIMITED,INDUSTRIAL,,"101 Siemens Avenue, Charlotte, NC 28273, USA",United States,USA,35.1442224,-80.986378,high
